dates,royalties,spotify_m_listeners,spotify_followers,youtube_subscribers,youtube_views,instagram_likes
3/16/2022,515.908,1047415,595865,395600,30122477,20531
3/17/2022,509.468,1050060,595865,395600,30133841,20544
3/18/2022,510.568,1050060,596180,395600,30136010,20557
3/19/2022,474.636,1048374,596333,395600,30146379,20571
3/20/2022,457.184,1048376,596483,395600,30151736,20585
3/21/2022,503.12,1048901,596617,395600,30153773,20599
3/22/2022,513.232,1050787,596748,395600,30164329,20614
3/23/2022,522.672,1051809,596879,395600,30166367,20631
3/24/2022,518.36,1053113,597033,395600,30177237,20646
3/25/2022,506.596,1053113,597172,395600,30179412,20662
3/26/2022,458.812,1055363,597275,395600,30190404,20676
3/27/2022,450.46,1054873,597416,395600,30196309,20692
3/28/2022,502.436,1057353,597516,395600,30198345,20708
3/29/2022,512.496,1057353,597634,395600,30208596,20724
3/30/2022,509.04,1060469,597760,395600,30210580,20738
3/31/2022,511.192,1063371,597881,395600,30221602,20754
4/1/2022,512.78,1064985,598000,395600,30223339,20769
4/2/2022,458.588,1066665,598147,395600,30233968,20789
4/3/2022,438.46,1067202,598282,395600,30240120,20802
4/4/2022,485.704,1065316,598377,395600,30241695,20820
4/5/2022,500.824,1065316,598503,395600,30254137,20835
4/6/2022,510.148,1062971,598629,395600,30255882,20850
4/7/2022,510.316,1062971,598629,395600,30267792,20866
4/8/2022,545.752,1062971,598629,395600,30269413,20882
4/9/2022,492.116,1063603,599009,395600,30295316,20897
4/10/2022,476.696,1063603,599009,395600,30301566,20912
4/11/2022,529.368,1063603,599009,395600,30303137,20929
4/12/2022,519.228,1063603,599009,395600,30314503,20944
4/13/2022,511.932,1063603,599009,395600,30316077,20961
4/14/2022,517.16,1063603,599009,395600,30327417,20975
4/15/2022,493.716,1063603,599009,395600,30329041,20991
4/16/2022,465.864,1064935,599790,395600,30339728,21007
4/17/2022,431.172,1064935,599790,395600,30345522,21023
4/18/2022,487.792,1064935,599790,395500,30347096,21036
4/19/2022,515.496,1064935,599790,395500,30357780,21052
4/20/2022,534.632,1064935,599790,395500,30360153,21070
4/21/2022,539.932,1064935,599790,395500,30371703,21086
4/22/2022,522.796,1064935,599790,395500,30373312,21100
4/23/2022,482.08,1069138,600600,395500,30383914,21116
4/24/2022,462.576,1069138,600600,395500,30389388,21131
4/25/2022,534.188,1069138,600600,395500,30391026,21146
4/26/2022,599.908,1069138,600600,395500,30401481,21164
4/27/2022,619.664,1069138,600600,395500,30403118,21178
4/28/2022,611.728,1069138,600600,395500,30413966,21194
4/29/2022,556.816,1069138,600600,395500,30415699,21210
4/30/2022,600.756,1054056,601276,395500,30425933,21226
5/1/2022,559.884,1054056,601276,395500,30431175,21241
5/2/2022,622.764,1054056,601276,395500,30432813,21257
5/3/2022,612.44,1054056,601276,395500,30443338,21271
5/4/2022,629.264,1054056,601276,395500,30445718,21289
5/5/2022,715.756,1054056,601276,395500,30455844,21304
5/6/2022,714.804,1054056,601276,395500,30457504,21317
5/7/2022,662.664,1075120,602140,395500,30466741,21335
5/8/2022,655.8,1075120,602140,395500,30471678,21352
5/9/2022,732.956,1075120,602140,395500,30473314,21369
5/10/2022,813.7,1075120,602140,395500,30495020,21383
5/11/2022,920.352,1075120,602140,395500,30496562,21400
5/12/2022,893.744,1075120,602140,395500,30505906,21415
5/13/2022,801.784,1075120,602140,395500,30507446,21431
5/14/2022,660.72,1114060,602880,395500,30516973,21445
5/15/2022,647.328,1114060,602880,395500,30521543,21462
5/16/2022,668.368,1114060,602880,395500,30523086,21477
5/17/2022,538.132,1114060,602880,395500,30532047,21493
5/18/2022,741.436,1114060,602880,395500,30534894,21508
5/19/2022,939.86,1114060,602880,395500,30544419,21523
5/20/2022,1013.784,1114060,602880,395500,30545966,21539
5/21/2022,716.744,1132514,603685,395500,30555325,21552
5/22/2022,559.876,1132514,603685,395500,30560223,21568
5/23/2022,1653.228,1132514,603685,395500,30561767,21583
5/24/2022,1883.496,1132514,603685,395500,30571020,21602
5/25/2022,975.876,1132514,603685,395500,30572562,21616
5/26/2022,862.996,1132514,603685,395500,30581824,21631
5/27/2022,2001.897,1132514,603685,394500,30583389,21647
5/28/2022,2015.368,1132853,604344,394500,30593308,21662
5/29/2022,1852.332,1132853,604344,394500,30598619,21679
5/30/2022,1471.012,1132853,604344,394500,30600163,21696
5/31/2022,1901.015,1132853,604344,394500,30609065,21710
6/1/2022,739.368,1132853,604344,394500,30611917,21724
6/2/2022,523.836,1132853,604344,394500,30620687,21740
6/3/2022,542.344,1132853,604344,394500,30622176,21756
6/4/2022,886.436,1097725,604288,394500,30630224,21771
6/5/2022,399.02,1097725,604288,394500,30634637,21787
6/6/2022,418.868,1097725,604288,394500,30636107,21802
6/7/2022,418.28,1097725,604288,394500,30643160,21808
6/8/2022,740.636,1097725,604288,394500,30644382,21816
6/9/2022,1895.998,1097725,604288,394500,30688624,21823
6/10/2022,1230.788,1097725,604288,394500,30689907,21830
6/11/2022,1695.24,988658,604046,394500,30697845,21836
6/12/2022,422.56,988658,604046,394500,30701696,21844
6/13/2022,534.724,988658,604046,394500,30702917,21849
6/14/2022,456.196,988658,604046,394500,30710881,21857
6/15/2022,490.196,988658,604046,394500,30713989,21863
6/16/2022,425.052,988658,604046,394500,30571886,21871
6/17/2022,430.836,988658,604046,394500,30572161,21878
6/18/2022,458.68,926443,603844,394500,30578895,21884
6/19/2022,470.848,926443,603844,394500,30564315,21893
6/20/2022,483.852,926443,603844,394500,30545669,21898
6/21/2022,477.96,926443,603844,394500,30551797,21907
6/22/2022,528.036,926443,603844,394500,30552047,21913
6/23/2022,495.696,926443,603844,394500,30557960,21920
6/24/2022,481.568,926443,603844,394500,30558212,21926
6/25/2022,521.136,843619,603572,394500,30564638,21934
6/26/2022,539.78,843619,603572,394500,30567569,21941
6/27/2022,524.924,843619,603572,394500,30567819,21948
6/28/2022,1358.792,843619,603572,394500,30577167,21954
6/29/2022,596.564,843619,603572,394500,30614154,21961
6/30/2022,1073.268,843619,603572,394500,30623482,21967
7/1/2022,400.86,843619,603572,394400,30623728,21973
7/2/2022,487.68,830339,603370,394400,30624222,21981
7/3/2022,409.74,830339,603370,394400,30635420,21987
7/4/2022,705.26,830339,603370,394400,30635604,21995
7/5/2022,497.296,830339,603370,394400,30642355,22001
7/6/2022,505.264,830339,603370,394400,30643086,22008
7/7/2022,560.936,830339,603370,394400,30649743,22016
7/8/2022,597.252,830339,603370,394400,30649970,22022
7/9/2022,508.488,920993,603903,394400,30679960,22029
7/10/2022,1010.312,920993,603903,394400,30818228,22035
7/11/2022,891.64,920993,603903,394400,30818412,22043
7/12/2022,1075.248,920993,603903,394400,30824895,22051
7/13/2022,1451.632,920993,603903,394400,30825080,22056
7/14/2022,1998.784,920993,603903,394400,30831419,22063
7/15/2022,1999.2578,920993,603903,394400,30831648,22070
7/16/2022,1223.828,917133,604597,394400,30837511,22077
7/17/2022,1201,917133,604597,394400,30840332,22084
7/18/2022,1022.26,917133,604597,394400,30840517,22090
7/19/2022,316.528,917133,604597,394400,30846572,22098
7/20/2022,535.412,917133,604597,394400,30848483,22104
7/21/2022,413.648,917133,604597,394400,30848668,22112
7/22/2022,438.276,917133,604597,394400,30854908,22119
7/23/2022,337.712,857918,605272,394400,30860760,22126
7/24/2022,319.636,857918,605272,394400,30863580,22133
7/25/2022,312.456,857918,605272,394400,30863764,22141
7/26/2022,296.004,857918,605272,394400,30870193,22146
7/27/2022,394.068,857918,605272,394400,30870380,22155
7/28/2022,234.492,857918,605272,394400,30877163,22161
7/29/2022,460.868,857918,605272,394400,30877707,22167
7/30/2022,308.112,767869,605158,394400,30878182,22175
7/31/2022,182.572,767869,605158,394400,30884326,22180
8/1/2022,198.48,767869,605158,394400,30888335,22188
8/2/2022,173.368,767869,605158,394400,30888753,22193
8/3/2022,167.828,767869,605158,394400,30897528,22201
8/4/2022,171.136,767869,605158,394400,30897713,22207
8/5/2022,172.728,767869,605158,394400,30904868,22215
8/6/2022,162.748,616647,604893,394400,30910412,22222
8/7/2022,155.14,616647,604893,394400,30914108,22229
8/8/2022,191.172,616647,604893,394400,30914292,22236
8/9/2022,190.828,616647,604893,394400,31007779,22243
8/10/2022,185.984,616647,604893,394400,31023873,22249
8/11/2022,184.664,616647,604893,394400,31024059,22256
8/12/2022,200.596,616647,604893,394400,31033242,22263
8/13/2022,179.768,500363,604649,394400,31033712,22271
8/14/2022,164.352,500363,604649,394400,31040346,22278
8/15/2022,179.84,500363,604649,394400,31043470,22284
8/16/2022,184.876,500363,604649,394400,31044721,22291
8/17/2022,181.62,500363,604649,394400,31052639,22297
8/18/2022,180.9,500363,604649,394400,31052825,22304
8/19/2022,181.624,500363,604649,394400,31060302,22311
8/20/2022,161.484,451576,604364,394400,31060488,22318
8/21/2022,158.924,451576,604364,394400,31068172,22325
8/22/2022,196.396,451576,604364,394400,31071460,22332
8/23/2022,204.756,451576,604364,394400,31071647,22338
8/24/2022,217.776,419828,604565,394400,31078855,22346
8/25/2022,216.368,419828,604565,394400,31079040,22351
8/26/2022,217.04,419828,604565,394400,31088671,22358
8/27/2022,194.12,419828,604565,394400,31088855,22365
8/28/2022,186.392,419828,604565,394400,31096962,22372
8/29/2022,210.02,419828,604565,394400,31101040,22382
8/30/2022,210.192,419828,604565,394400,31102216,22387
8/31/2022,219.128,417936,605311,394400,31111681,22396
9/1/2022,217.796,417936,605311,394400,31112010,22401
9/2/2022,223.02,417936,605311,394400,31112377,22409
9/3/2022,195.148,417936,605311,394400,31121747,22415
9/4/2022,181.88,417936,605311,394400,31125016,22422
9/5/2022,184.852,417936,605311,394400,31128519,22429
9/6/2022,212.224,417936,605311,394400,31128930,22436
9/7/2022,222.38,433578,601979,394400,31137943,22443
9/8/2022,219.932,433578,601979,394400,31138129,22449
9/9/2022,212.572,433578,601979,394400,31145688,22456
9/10/2022,183.56,433578,601979,394400,31924474,22462
9/11/2022,173.064,433578,601979,394400,31953628,22470
9/12/2022,207.932,433578,601979,394400,31954220,22476
9/13/2022,219.948,433578,601979,394400,31962806,22484
9/14/2022,220.584,452866,602582,394400,31965351,22492
9/15/2022,221.868,452866,602582,394400,31965536,22501
9/16/2022,233.256,452866,602582,394400,31965748,22508
9/17/2022,197.444,452866,602582,394400,31965932,22514
9/18/2022,192.588,452866,602582,394400,31966173,22522
9/19/2022,225.832,452866,602582,394400,31966358,22528
9/20/2022,228.696,452866,602582,394400,31996534,22535
9/21/2022,224.408,476795,603150,394400,31998136,22542
9/22/2022,229.812,476795,603150,394400,31998321,22549
9/23/2022,230.788,476795,603150,394400,31998607,22557
9/24/2022,199.468,476795,603150,394400,31998792,22564
9/25/2022,204.708,476795,603150,394400,31998978,22572
9/26/2022,243.516,476795,603150,394400,31999211,22579
9/27/2022,209.916,476795,603150,394400,32028482,22585
9/28/2022,204.552,488574,603803,394400,32028703,22593
9/29/2022,203.924,488574,603803,394300,32028887,22599
9/30/2022,209.092,488574,603803,394300,32029131,22607
10/1/2022,205.608,488574,603803,394300,32029322,22615
10/2/2022,195.336,488574,603803,394300,32029508,22622
10/3/2022,230.104,488574,603803,394300,32029708,22630
10/4/2022,234.896,488574,603803,393300,32031167,22638
10/5/2022,234.024,490391,604390,393300,32062908,22644
10/6/2022,237.74,490391,604390,393300,32063136,22651
10/7/2022,239.708,490391,604390,393300,32063335,22659
10/8/2022,217.076,490391,604390,393300,32063564,22665
10/9/2022,213.716,490391,604390,393300,32064173,22673
10/10/2022,237.532,490391,604390,393300,32175010,22679
10/11/2022,247.156,490391,604390,393300,32176094,22688
10/12/2022,244.94,515274,604955,393300,32202363,22693
10/13/2022,264.532,515274,604955,393300,32202594,22701
10/14/2022,276.816,515274,604955,393300,32202807,22707
10/15/2022,248.748,515274,604955,394300,32203028,22715
10/16/2022,243.824,515274,604955,393300,32203231,22722
10/17/2022,287.996,515274,604955,393300,32203416,22730
10/18/2022,268.304,515274,604955,393300,32203694,22738
10/19/2022,269.88,547043,605530,393300,32230339,22743
10/20/2022,265.024,547043,605530,393300,32230751,22753
10/21/2022,276.884,547043,605530,393300,32230961,22759
10/22/2022,236.752,547043,605530,393300,32231269,22766
10/23/2022,217.328,547043,605530,393300,32231517,22774
10/24/2022,247.852,547043,605530,393300,32231702,22780
10/25/2022,256.604,547043,605530,393300,32255036,22788
10/26/2022,320.348,553403,606059,393300,32255222,22796
10/27/2022,308.28,553403,606059,393300,32255469,22802
10/28/2022,315.052,553403,606059,393300,32255673,22809
10/29/2022,271.38,553403,606059,393300,32255956,22817
10/30/2022,252.848,553403,606059,393300,32256155,22823
10/31/2022,346.524,553403,606059,393300,32256342,22830
11/1/2022,327.104,553403,606059,393300,32257265,22837
11/2/2022,323.024,595350,606639,393300,32284614,22844
11/3/2022,314.784,595350,606639,393300,32284851,22852
11/4/2022,303.632,595350,606639,393300,32285054,22858
11/5/2022,249.916,595350,606639,393300,32285300,22866
11/6/2022,233.848,595350,606639,393300,32285483,22872
11/7/2022,263.488,595350,606639,393300,32285700,22880
11/8/2022,262.98,595350,606639,393300,32285928,22889
11/9/2022,279.232,595350,606639,393300,32312448,22895
11/10/2022,277.088,602303,607159,393300,32447157,22903
11/11/2022,280.768,602303,607159,393300,32447367,22911
11/12/2022,243.628,602303,607159,393300,32447554,22919
11/13/2022,211.272,602303,607159,393300,32447739,22925
11/14/2022,255.532,602303,607159,393300,32447924,22933
11/15/2022,264.544,602303,607159,393300,32448152,22939
11/16/2022,274.496,590649,607713,393300,32450630,22945
11/17/2022,300.54,590649,607713,393300,32450814,22953
11/18/2022,326.36,590649,607713,393300,32451029,22959
11/19/2022,275.456,590649,607713,393300,32451215,22966
11/20/2022,254.392,590649,607713,393300,32451401,22972
11/21/2022,284.268,590649,607713,393300,32451585,22979
11/22/2022,285.7,590649,607713,393300,32451772,22985
11/23/2022,286.368,609214,608227,393300,32451957,22992
11/24/2022,255.78,609214,608227,393300,32452139,22999
11/25/2022,276.176,609214,608227,393300,32452324,23005
11/26/2022,277.184,609214,608227,393300,32452530,23011
11/27/2022,303.156,609214,608227,393300,32452717,23019
11/28/2022,322.616,609214,608227,393300,32452901,23026
11/29/2022,310.216,609214,608227,393300,32453210,23031
11/30/2022,298.572,594453,608681,393300,32455419,23039
12/1/2022,304.096,594453,608681,393300,32455604,23045
12/2/2022,294.74,594453,608681,393300,32455800,23051
12/3/2022,244.248,594453,608681,393300,32455985,23059
12/4/2022,223.132,594453,608681,392300,32456172,23065
12/5/2022,254.688,594453,608681,392300,32456355,23073
12/6/2022,280.256,594453,608681,392300,32456541,23079
12/7/2022,295.264,594453,608681,392300,32457510,23086
12/8/2022,309.416,585134,609190,392300,32457698,23092
12/9/2022,303,585134,609190,392300,32457881,23098
12/10/2022,274.168,585134,609190,392300,32589934,23106
12/11/2022,246.652,585134,609190,392300,32590119,23111
12/12/2022,293.656,585134,609190,392300,32590307,23118
12/13/2022,306.424,585134,609190,392300,32590492,23126
12/14/2022,279.896,597845,609477,392300,32590676,23132
12/15/2022,297.756,597845,609477,392300,32590862,23138
12/16/2022,308.024,597845,609477,392300,32591046,23147
12/17/2022,272.632,597845,609477,392300,32591247,23153
12/18/2022,244.748,597845,609477,392300,32591433,23159
12/19/2022,275.212,597845,609477,392300,32591617,23166
12/20/2022,287.472,597845,609477,392300,32591811,23172
12/21/2022,284.176,598136,609839,392200,32594004,23179
12/22/2022,281.096,598136,609839,392200,32594189,23186
12/23/2022,269.592,598136,609839,392200,32594398,23193
12/24/2022,240.032,598136,609839,392200,32594582,23198
12/25/2022,204.156,598136,609839,392200,32594768,23206
12/26/2022,240.956,598136,609839,392200,32594954,23213
12/27/2022,263.492,598136,609839,392200,32595138,23218
12/28/2022,264.872,599649,610295,392200,32595324,23226
12/29/2022,258.3,599649,610295,392200,32595509,23232
12/30/2022,269.036,599649,610295,392200,32595693,23240
12/31/2022,259.344,599649,610295,392200,32595885,23246
1/1/2023,219.296,599649,610295,392200,32596063,23253
1/2/2023,242.92,599649,610295,392200,32596233,23260
1/3/2023,280.092,599649,610295,392200,32596403,23265
1/4/2023,286.136,605561,610731,392200,32598529,23273
1/5/2023,299.2,605561,610731,392200,32598685,23279
1/6/2023,327.488,605561,610731,392200,32598808,23285
1/7/2023,294.176,605561,610731,392200,32598974,23293
1/8/2023,305.04,605561,610731,392200,32599171,23299
1/9/2023,336.876,605561,610731,392200,32599288,23305
1/10/2023,324.988,605561,610731,392200,32801304,23313
1/11/2023,349.684,614516,611759,392200,32801430,23319
1/12/2023,403.24,614516,611759,392200,32801537,23325
1/13/2023,412.816,614516,611759,392200,32801657,23332
1/14/2023,318.028,614516,611759,392200,32801781,23338
1/15/2023,304.876,614516,611759,392200,32801907,23346
1/16/2023,336.212,614516,611759,392200,32802030,23352
1/17/2023,371.928,614516,611759,392200,32802629,23359
1/18/2023,349.396,667836,613618,392200,32804238,23365
1/19/2023,322.116,667836,613618,392200,32804335,23371
1/20/2023,301.08,667836,613618,392200,32804436,23379
1/21/2023,261.092,667836,613618,392200,32804535,23386
1/22/2023,241.644,667836,613618,392200,32804641,23393
1/23/2023,290.512,667836,613618,392200,32804744,23400
1/24/2023,301.632,667836,613618,392200,32804842,23407
1/25/2023,290.736,682843,615482,392200,32804943,23413
1/26/2023,355.984,682843,615482,392200,32805042,23420
1/27/2023,382.976,682843,615482,392200,32805164,23427
1/28/2023,335.648,682843,615482,392200,32805276,23433
1/29/2023,315.96,682843,615482,392200,32805395,23440
1/30/2023,405.728,682843,615482,392200,32805494,23446
1/31/2023,387.996,682843,615482,392200,32805587,23453
2/1/2023,384.64,741447,617266,392200,32807729,23460
2/2/2023,367.016,741447,617266,392200,32807830,23467
2/3/2023,382.852,741447,617266,392200,32807949,23473
2/4/2023,350.16,741447,617266,392200,32808048,23480
2/5/2023,314.344,741447,617266,392200,32808160,23486
2/6/2023,383.656,741447,617266,392200,32808265,23492
2/7/2023,386.652,741447,617266,392200,32808358,23499
2/8/2023,376.016,775430,617673,392200,32808470,23505
2/9/2023,361.488,775430,617673,392200,32808566,23513
2/10/2023,374.868,775430,617673,391200,33072711,23518
2/11/2023,309.316,775430,617673,391200,33072808,23526
2/12/2023,279.868,775430,617673,391200,33072907,23533
2/13/2023,313.568,775430,617673,391200,33073000,23538
2/14/2023,335.652,775430,617673,391200,33073092,23547
2/15/2023,321.836,751941,612759,391200,33075312,23552
2/16/2023,331.876,751941,612759,391200,33075410,23559
2/17/2023,351.212,751941,612759,391200,33075525,23567
2/18/2023,303.896,751941,612759,391200,33075623,23573
2/19/2023,271.916,751941,612759,391200,33075728,23580
2/20/2023,289.988,751941,612759,391200,33075823,23586
2/21/2023,328.576,751941,612759,391200,33075918,23593
2/22/2023,327.056,756378,613130,391200,33076021,23599
2/23/2023,334.496,756378,613130,391200,33076119,23606
2/24/2023,347.956,756378,613130,391200,33076237,23612
2/25/2023,280.408,756378,613130,391200,33076350,23619
2/26/2023,265.956,756378,613130,391200,33076448,23626
2/27/2023,420.5,756378,613130,391200,33076542,23634
2/28/2023,379.244,756378,613130,391200,33076633,23640
3/1/2023,292.28,754183,613520,391200,33076726,23646
3/2/2023,373.412,754183,613520,391200,33076798,23653
3/3/2023,353.948,754183,613520,391200,33076870,23659
3/4/2023,311.664,754183,613520,391200,33076958,23666
3/5/2023,295.888,754183,613520,391200,33077050,23673
3/6/2023,341.224,754183,613520,391200,33077118,23680
3/7/2023,348.552,754183,613520,391200,33077186,23686
3/8/2023,341.692,756134,613950,391200,33077261,23693
3/9/2023,353.152,756134,613950,391200,33081163,23700
3/10/2023,332.42,756134,613950,391200,33185828,23706
3/11/2023,276.948,756134,613950,391200,33185905,23714
3/12/2023,258.976,756134,613950,391200,33185984,23719
3/13/2023,287.72,756134,613950,391200,33186048,23727
3/14/2023,304.156,756134,613950,391200,33186208,23735
3/15/2023,300.896,752037,614168,391200,33189625,23740
3/16/2023,305.96,752037,614168,391200,33189711,23747
3/17/2023,298.896,752037,614168,391200,33189801,23753
3/18/2023,265.804,752037,614168,391200,33189875,23760
3/19/2023,247.916,752037,614168,391200,33189945,23766
3/20/2023,292.512,752037,614168,391200,33190008,23772
3/21/2023,286.14,752037,614168,391200,33190086,23780
3/22/2023,285.344,753797,614563,391200,33190150,23787
3/23/2023,294.52,753797,614563,391200,33190233,23793
3/24/2023,340.108,753797,614563,391200,33190314,23800
3/25/2023,301.38,753797,614563,391200,33190418,23806
3/26/2023,265.052,753797,614563,391200,33190491,23812
3/27/2023,302.7,753797,614563,391200,33190554,23820
3/28/2023,316.076,753797,614563,391200,33191343,23825
3/29/2023,309.292,749890,614939,391200,33192852,23832
3/30/2023,299.22,749890,614939,391100,33192927,23840
3/31/2023,279.608,749890,614939,391100,33193005,23846
4/1/2023,260.896,749890,614939,391100,33193079,23853
4/2/2023,247.572,749890,614939,391100,33193152,23859
4/3/2023,286.272,749890,614939,391100,33193215,23867
4/4/2023,289.328,749890,614939,391100,33193620,23872
4/5/2023,275.06,708477,615358,391100,33194289,23880
4/6/2023,277.672,708477,615358,391100,33194364,23887
4/7/2023,267.272,708477,615358,391100,33194445,23894
4/8/2023,256,708477,615358,391100,33194522,23901
4/9/2023,236.068,708477,615358,391100,33279127,23907
4/10/2023,266.068,708477,615358,391100,33329966,23914
4/11/2023,276.38,708477,615358,391100,33413324,23920
4/12/2023,261.66,688487,615726,391100,33416765,23927
4/13/2023,255.956,688487,615726,391100,33416837,23933
4/14/2023,251.896,688487,615726,391100,33416924,23939
4/15/2023,228.984,688487,615726,391100,33417007,23948
4/16/2023,208.352,688487,615726,391100,33417076,23954
4/17/2023,224.588,688487,615726,391100,33417141,23960
4/18/2023,225.8,688487,615726,391100,33417214,23967
4/19/2023,228.408,661145,616099,391100,33436397,23973
4/20/2023,254.84,661145,616099,391100,33436476,23979
4/21/2023,262.452,661145,616099,391100,33436566,23987
4/22/2023,224.016,661145,616099,391100,33436638,23992
4/23/2023,209.836,661145,616099,391100,33436703,24001
4/24/2023,244.148,661145,616099,391100,33436767,24008
4/25/2023,243.816,661145,616099,391100,33436839,24014
4/26/2023,249.512,608418,616480,391100,33453110,24022
4/27/2023,254.496,608418,616480,391100,33453180,24027
4/28/2023,307.136,608418,616480,391100,33453251,24035
4/29/2023,254.24,608418,616480,391100,33453321,24040
4/30/2023,239.048,608418,616480,391100,33453387,24047
5/1/2023,292.404,608418,616480,391100,33453451,24056
5/2/2023,281.152,608418,616480,391100,33470392,24061
5/3/2023,280.364,584243,616775,391100,33472013,24068
5/4/2023,307.384,584243,616775,391100,33472082,24075
5/5/2023,325.984,584243,616775,391100,33472242,24081
5/6/2023,298.576,584243,616775,391100,33472413,24087
5/7/2023,259.452,584243,616775,391100,33472572,24094
5/8/2023,335.256,584243,616775,391100,33472732,24100
5/9/2023,330.652,584243,616775,391100,33473723,24107
5/10/2023,312.764,605096,616919,391100,33494469,24115
5/11/2023,287.064,605096,616919,391100,33498853,24121
5/12/2023,310.012,605096,616919,391100,33637887,24128
5/13/2023,287.856,605096,616919,391100,33638074,24135
5/14/2023,249.096,605096,616919,391100,33638233,24142
5/15/2023,294.328,605096,616919,391100,33638394,24147
5/16/2023,283.54,605096,616919,391100,33653756,24154
5/17/2023,294.072,634027,617239,391100,33655998,24161
5/18/2023,295.016,634027,617239,391100,33656158,24168
5/19/2023,291.988,634027,617239,391100,33656317,24175
5/20/2023,269.688,634027,617239,391100,33656478,24182
5/21/2023,246.82,634027,617239,391100,33656637,24189
5/22/2023,293.244,634027,617239,391100,33656796,24194
5/23/2023,302.364,634027,617239,391100,33656956,24202
5/24/2023,282.592,647838,617593,391100,33657616,24203
5/25/2023,262.02,647838,617593,391100,33657775,24203
5/26/2023,301.428,647838,617593,391100,33657958,24206
5/27/2023,254.076,647838,617593,391100,33658044,24206
5/28/2023,234.308,647838,617593,390100,33658110,24207
5/29/2023,234.764,647838,617593,390100,33658174,24208
5/30/2023,270.6,647838,617593,390100,33658289,24209
5/31/2023,249.048,647452,617931,390100,33660383,24209
6/1/2023,233.408,647452,617931,390100,33660447,24211
6/2/2023,247.572,647452,617931,390100,33660865,24212
6/3/2023,218.816,647452,617931,390100,33660928,24213
6/4/2023,205.524,647452,617931,390100,33660993,24214
6/5/2023,231.52,647452,617931,390100,33661058,24215
6/6/2023,234.328,647452,617931,390100,33661619,24216
6/7/2023,227.052,588566,618351,390100,33662469,24216
6/8/2023,232.848,588566,618351,390100,33662646,24218
6/9/2023,237.576,588566,618351,390100,33662931,24219
6/10/2023,221.096,588566,618351,390100,33716046,24219
6/11/2023,201.176,588566,618351,390100,33716110,24222
6/12/2023,226.164,588566,618351,390100,33716175,24222
6/13/2023,237.548,588566,618351,390100,33716610,24224
6/14/2023,240.072,559869,618752,390100,33716675,24225
6/15/2023,227.42,559869,618752,390100,33716739,24226
6/16/2023,244.396,559869,618752,390100,33717007,24226
6/17/2023,217.548,559869,618752,390100,33717072,24229
6/18/2023,207.492,559869,618752,390100,33717136,24230
6/19/2023,229.312,559869,618752,390100,33717201,24231
6/20/2023,234.28,559869,618752,390100,33717731,24233
6/21/2023,233.308,542352,619171,390100,33718865,24233
6/22/2023,229.208,542352,619171,390100,33740963,24234
6/23/2023,235.272,542352,619171,390100,33741184,24234
6/24/2023,213.652,542352,619171,390100,33741276,24236
6/25/2023,201.632,542352,619171,390100,33741343,24237
6/26/2023,213.22,542352,619171,390100,33741407,24237
6/27/2023,244.708,542352,619171,390100,33750219,24239
6/28/2023,220.82,533744,619517,390100,33750781,24240
6/29/2023,232.12,533744,619517,390100,33750849,24241
6/30/2023,237.044,533744,619517,390100,33751058,24242
7/1/2023,224.056,533744,619517,390100,33751128,24243
7/2/2023,204.584,533744,619517,390100,33751193,24243
7/3/2023,240.212,533744,619517,390100,33751259,24245
7/4/2023,231.668,533744,619517,390100,33751319,24246
7/5/2023,232.392,548790,619927,390100,33752973,24246
7/6/2023,244.748,548790,619927,390100,33753160,24249
7/7/2023,248.152,548790,619927,390100,33753349,24250
7/8/2023,226.976,548790,619927,390100,33753423,24251
7/9/2023,205.316,548790,619927,390100,33818901,24252
7/10/2023,216.78,548790,619927,390100,33862182,24253
7/11/2023,218.648,548790,619927,390100,33890211,24254
7/12/2023,225.716,543235,620299,390100,33890996,24255
7/13/2023,230.268,543235,620299,390100,33891071,24256
7/14/2023,242.676,543235,620299,390100,33891208,24257
7/15/2023,207.832,543235,620299,390100,33891276,24258
7/16/2023,198.152,543235,620299,390100,33891336,24259
7/17/2023,212.184,543235,620299,390100,33891401,24260
7/18/2023,211.048,543235,620299,390100,33903425,24262
7/19/2023,215.192,526402,620631,390100,33904809,24266
7/20/2023,216.448,526402,620631,390100,33904878,24268
7/21/2023,212.236,526402,620631,390100,33905013,24270
7/22/2023,194.336,526402,620631,390100,33905074,24275
7/23/2023,186.056,526402,620631,390100,33905135,24277
7/24/2023,199.34,526402,620631,390100,33905194,24280
7/25/2023,205.26,526402,620631,390100,33915578,24283
7/26/2023,194.696,519148,620927,390100,33916190,24286
7/27/2023,203.348,519148,620927,390000,33916264,24289
7/28/2023,189.852,519148,620927,390000,33916401,24291
7/29/2023,178.548,519148,620927,390000,33916463,24294
7/30/2023,160.484,519148,620927,390000,33916517,24297
7/31/2023,176.916,519148,620927,390000,33916572,24302
8/1/2023,182.636,519148,620927,390000,33927196,24303
